Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,V_ned_gnd_0,V_ned_gnd_1,V_ned_gnd_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,delta_e_cmd,delta_aL_cmd,delta_aR_cmd,delta_r_cmd,slew_e_dps,slew_aL_dps,slew_aR_dps,slew_r_dps,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,mot0_thr_cmd,mot1_thr_cmd,total_rotor_force,Lift_Coeff,Moment_Coeff,Drag_Coeff,Lift_N,Drag_N,Side_N,J,Cmu
1.10872,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16,-0.16755,0.33510,-0.33510,-0.67021,0.34907,-0.33510,-0.17453,0.34907,-0.34907,-0.69813,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.20951,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16,-0.16755,0.33510,-0.33510,-0.67021,0.34907,-0.33510,-0.17453,0.34907,-0.34907,-0.69813,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.31031,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16,-0.16755,0.33510,-0.33510,-0.67021,0.34907,-0.33510,-0.17453,0.34907,-0.34907,-0.69813,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.41111,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16,-0.16755,0.33510,-0.33510,-0.67021,0.34907,-0.33510,-0.17453,0.34907,-0.34907,-0.69813,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.51190,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16,-0.16755,0.33510,-0.33510,-0.67021,0.34907,-0.33510,-0.17453,0.34907,-0.34907,-0.69813,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.61270,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.16755,0.33510,-0.33510,-0.67021,0.34907,-0.33510,-0.17453,0.34907,-0.34907,-0.69813,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.71350,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.16755,0.33510,-0.33510,-0.67021,0.34907,-0.33510,-0.17453,0.34907,-0.34907,-0.69813,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.81430,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,-0.04147,0.09234,-0.09234,-0.39438,0.34907,-0.09234,0.00000,0.00000,0.00000,0.00000,360.0,360.0,360.0,360.0,1500.0,1500.0,1500.0,1500.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
1.91509,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.00136,-0.00242,0.00242,0.00616,0.34907,0.00242,0.00611,-0.00087,0.00087,0.00175,360.0,360.0,360.0,360.0,1501.0,1501.0,1514.0,1501.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.01589,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00649,-0.00080,0.00080,0.00158,0.34907,0.00080,0.00000,0.00000,0.00000,0.00000,360.0,360.0,360.0,360.0,1500.0,1500.0,1500.0,1500.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.11669,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,-0.00009,0.00001,-0.00001,-0.00002,0.34907,-0.00001,0.00000,0.00000,0.00000,0.00000,360.0,360.0,360.0,360.0,1500.0,1500.0,1500.0,1500.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.21748,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.00082,-0.00027,0.00027,0.00055,0.34907,0.00027,-0.02618,-0.00611,0.00611,0.01047,360.0,360.0,360.0,360.0,1507.0,1507.0,1440.0,1506.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.31828,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.04694,-0.01060,0.01060,0.02127,0.34907,0.01060,-0.06065,-0.01571,0.01571,0.03142,360.0,360.0,360.0,360.0,1518.0,1518.0,1361.0,1518.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.41908,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.06206,-0.01877,0.01877,0.03822,0.34907,0.01877,-0.06589,-0.02269,0.02269,0.04538,360.0,360.0,360.0,360.0,1526.0,1526.0,1349.0,1526.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.51988,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.06262,-0.02348,0.02348,0.04812,0.34907,0.02348,-0.06327,-0.02356,0.02356,0.04712,360.0,360.0,360.0,360.0,1527.0,1527.0,1355.0,1527.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.62067,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.05799,-0.01844,0.01844,0.03686,0.34907,0.01844,-0.05716,-0.01396,0.01396,0.02793,360.0,360.0,360.0,360.0,1516.0,1516.0,1369.0,1516.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.72147,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.05098,-0.00752,0.00752,0.01530,0.34907,0.00752,-0.04625,-0.00087,0.00087,0.00349,360.0,360.0,360.0,360.0,1501.0,1501.0,1394.0,1502.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.82227,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.03498,0.00757,-0.00757,-0.01508,0.34907,-0.00757,-0.02662,0.01745,-0.01745,-0.03491,360.0,360.0,360.0,360.0,1480.0,1480.0,1439.0,1480.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
2.92306,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.01489,0.02823,-0.02823,-0.05580,0.34907,-0.02823,-0.00611,0.03927,-0.03927,-0.07679,360.0,360.0,360.0,360.0,1455.0,1455.0,1486.0,1456.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.02386,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.00262,0.04591,-0.04591,-0.09059,0.34907,-0.04591,0.01004,0.05411,-0.05411,-0.10821,360.0,360.0,360.0,360.0,1438.0,1438.0,1523.0,1438.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.12466,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.01770,0.05794,-0.05794,-0.11524,0.34907,-0.05794,0.02443,0.06458,-0.06458,-0.12741,360.0,360.0,360.0,360.0,1426.0,1426.0,1556.0,1427.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.22546,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.02636,0.06137,-0.06137,-0.12167,0.34907,-0.06137,0.02836,0.06109,-0.06109,-0.12217,360.0,360.0,360.0,360.0,1430.0,1430.0,1565.0,1430.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.32625,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.02698,0.05340,-0.05340,-0.10598,0.34907,-0.05340,0.02793,0.05061,-0.05061,-0.09948,360.0,360.0,360.0,360.0,1442.0,1442.0,1564.0,1443.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.42705,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.02666,0.03934,-0.03934,-0.07742,0.34907,-0.03934,0.02836,0.03229,-0.03229,-0.06458,360.0,360.0,360.0,360.0,1463.0,1463.0,1565.0,1463.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.52785,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.02764,0.01829,-0.01829,-0.03557,0.34907,-0.01829,0.02923,0.00960,-0.00960,-0.01745,360.0,360.0,360.0,360.0,1489.0,1489.0,1567.0,1490.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.62864,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.03195,-0.00340,0.00340,0.00730,0.34907,0.00340,0.03971,-0.01222,0.01222,0.02443,360.0,360.0,360.0,360.0,1514.0,1514.0,1591.0,1514.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.72944,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04904,-0.02449,0.02449,0.04912,0.34907,0.02449,0.05978,-0.03491,0.03491,0.06981,360.0,360.0,360.0,360.0,1540.0,1540.0,1637.0,1540.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.83024,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.06800,-0.04840,0.04840,0.09731,0.34907,0.04840,0.07330,-0.05934,0.05934,0.11868,360.0,360.0,360.0,360.0,1568.0,1568.0,1668.0,1568.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
3.93104,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.06916,-0.06877,0.06877,0.13768,0.34907,0.06877,0.06981,-0.07854,0.07854,0.15882,360.0,360.0,360.0,360.0,1590.0,1590.0,1660.0,1591.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
4.03183,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.06386,-0.08458,0.08458,0.16893,0.34907,0.08458,0.06720,-0.09250,0.09250,0.18500,360.0,360.0,360.0,360.0,1606.0,1606.0,1654.0,1606.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
4.13263,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.06796,-0.09465,0.09465,0.18977,0.34907,0.09465,0.07374,-0.10210,0.10210,0.20420,360.0,360.0,360.0,360.0,1617.0,1617.0,1669.0,1617.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
4.23343,0,0.00000,0.10001,142.78464,10.69548,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.07552,-0.10296,0.10296,0.20595,0.34907,0.10296,0.07898,-0.10908,0.10908,0.21991,360.0,360.0,360.0,360.0,1625.0,1625.0,1681.0,1626.0,1600.0,1500.0,0.0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,9.21000
